Date,Open,High,Low,Close,Adj Close,Volume,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
2011-03-29,786.658997,786.658997,773.763,776.065979,668.263916,643599.0,4.0,1.1,82.0,13.5,9.7,3.8,0.6,101330.0,0.0
2011-03-30,780.210999,782.052979,768.697021,771.921021,664.694885,688207.0,6.0,0.0,53.0,18.2,10.5,7.4,5.6,101100.0,0.0
2011-03-31,776.065979,790.804016,766.854004,766.854004,660.331665,1624640.0,6.0,2.5,108.0,15.7,13.7,9.2,0.0,101180.0,0.0
2011-04-01,772.380981,793.106995,760.867004,788.041016,678.575623,1570302.0,6.0,2.2,104.0,17.8,13.7,11.6,0.0,101750.0,0.0
2011-04-04,789.421997,792.185974,781.132019,789.882996,680.161621,583781.0,4.0,5.3,153.0,16.6,9.5,4.3,1.6,102080.0,0.0
2011-04-05,785.276978,797.252014,785.276978,793.106995,682.937866,685840.0,8.0,0.0,56.0,23.0,12.8,9.0,0.2,102150.0,0.0
2011-04-06,795.869995,803.700012,792.185974,800.476013,689.283203,511189.0,3.0,12.3,238.0,21.9,16.7,10.3,0.0,102510.0,0.0
2011-04-07,800.937012,801.396973,791.724976,794.948975,684.523987,532606.0,1.0,10.5,220.0,21.4,14.9,7.8,0.0,102740.0,0.0
2011-04-08,799.093994,802.317993,792.645996,802.317993,690.869324,754592.0,1.0,12.5,244.0,19.1,14.5,7.6,0.0,102720.0,0.0
2011-04-11,798.172974,811.530029,796.330994,810.609009,698.008606,814116.0,1.0,8.5,204.0,14.7,13.5,6.8,0.0,102260.0,0.0
2011-04-12,807.844971,816.596008,802.317993,809.687988,697.215637,777784.0,1.0,10.4,228.0,13.5,10.2,5.7,0.0,102940.0,0.0
2011-04-13,815.213989,823.965027,802.778992,803.700012,692.059265,656729.0,7.0,0.1,67.0,13.4,9.1,4.7,0.0,102320.0,0.0
2011-04-14,801.857971,802.317993,792.645996,798.172974,687.300171,595637.0,8.0,0.0,62.0,17.7,10.4,7.3,0.0,101870.0,0.0
2011-04-15,799.554993,804.620972,794.028015,801.857971,690.473206,286239.0,8.0,0.6,84.0,17.1,13.5,9.2,0.0,102030.0,0.0
2011-04-18,798.633972,802.317993,781.132019,790.343018,680.5578,758783.0,2.0,7.0,194.0,24.8,13.5,7.4,0.0,101820.0,0.0
2011-04-19,793.106995,800.937012,788.500977,797.252014,686.507202,352969.0,1.0,11.9,256.0,26.5,16.8,8.8,0.0,101250.0,0.0
2011-04-20,805.08197,808.765991,797.713013,803.700012,692.059265,1149987.0,2.0,7.5,203.0,26.3,18.1,9.6,0.0,101450.0,0.0
2011-04-21,807.844971,811.98999,799.554993,802.317993,690.869324,691352.0,3.0,6.9,197.0,26.0,19.0,11.7,0.0,101260.0,0.0
2011-04-26,802.317993,806.002991,802.317993,805.08197,693.24939,491861.0,5.0,3.1,144.0,17.0,12.0,8.1,0.0,102550.0,0.0
2011-04-27,807.38501,808.765991,804.161011,806.924011,694.83551,756115.0,2.0,11.1,259.0,17.0,12.8,8.5,0.0,102540.0,0.0
2011-04-28,807.844971,809.687988,800.937012,802.778992,691.266296,959530.0,4.0,6.1,193.0,20.3,11.5,5.9,0.0,101940.0,0.0
2011-04-29,807.844971,809.687988,800.937012,802.778992,691.266296,959530.0,5.0,2.8,141.0,21.5,14.6,8.9,0.0,101240.0,0.0
2011-05-03,807.38501,811.530029,794.948975,800.015015,688.886292,1007842.0,0.0,13.1,291.0,18.5,10.7,6.0,0.0,101740.0,0.0
2011-05-04,800.015015,801.396973,790.343018,792.645996,682.540894,850267.0,0.0,12.8,289.0,21.5,11.3,4.1,0.0,102120.0,0.0
2011-05-05,794.948975,794.948975,776.987,778.828979,670.643127,622276.0,3.0,3.1,152.0,25.0,14.9,8.3,0.0,101940.0,0.0
2011-05-06,777.447021,783.434998,769.617981,770.078003,663.107849,982700.0,1.0,10.5,262.0,23.3,17.3,9.5,3.4,101510.0,0.0
2011-05-09,765.471985,770.999023,758.564026,760.867004,655.17627,467143.0,1.0,12.2,287.0,21.6,15.5,10.4,0.0,102140.0,0.0
2011-05-10,762.247986,770.539001,759.484985,762.247986,656.365356,1209311.0,1.0,12.3,289.0,18.1,14.9,8.2,0.0,102490.0,0.0
2011-05-11,765.471985,775.14502,757.182007,765.932983,659.538574,857779.0,6.0,1.3,119.0,19.3,13.5,8.9,0.0,102350.0,0.0
2011-05-12,762.708984,763.630005,747.51001,754.419006,649.62384,744019.0,4.0,7.8,232.0,18.6,13.4,7.4,0.0,102050.0,0.0
2011-05-13,770.539001,812.911987,762.247986,762.247986,656.365356,1031116.0,3.0,6.8,218.0,17.4,12.7,6.7,0.0,102010.0,0.0
2011-05-16,761.788025,828.109985,753.958008,814.29303,701.180847,3682488.0,7.0,1.2,119.0,18.7,15.5,10.9,0.0,102310.0,0.0
2011-05-17,807.844971,824.426025,803.239014,809.687988,697.215637,1593255.0,8.0,2.1,140.0,20.3,14.7,10.7,0.0,102010.0,0.0
2011-05-18,814.754028,821.202026,805.541992,815.674988,702.370911,692405.0,7.0,0.6,103.0,20.5,16.6,12.8,1.6,101510.0,0.0
2011-05-19,822.583984,845.151978,822.122986,840.085022,723.39032,1833663.0,1.0,11.2,284.0,19.3,13.7,6.8,0.0,101790.0,0.0
2011-05-20,837.781982,839.625,823.505005,826.268005,711.492432,916517.0,6.0,7.2,229.0,21.5,14.6,9.8,0.0,101920.0,0.0
2011-05-23,821.202026,823.965027,812.450989,818.898987,705.146973,786927.0,4.0,5.0,196.0,19.4,14.5,9.2,0.0,102010.0,0.0
2011-05-24,819.359985,839.164001,814.754028,836.401001,720.217957,1339332.0,4.0,12.3,302.0,20.5,13.5,7.6,0.0,102570.0,0.0
2011-05-25,841.005981,862.192993,832.255981,856.666016,737.667969,1966810.0,0.0,12.7,307.0,17.0,13.5,6.4,0.0,102200.0,0.0
2011-05-26,857.127014,874.627991,857.127014,874.16803,752.738831,835706.0,6.0,2.6,154.0,16.4,14.1,11.2,8.0,100820.0,0.0
2011-05-27,882.458008,914.237976,877.185974,911.934998,785.259644,3682458.0,6.0,2.7,156.0,17.6,13.4,10.3,0.0,101730.0,0.0
2011-05-31,920.685974,921.145996,896.275024,903.184021,777.724304,3296567.0,2.0,10.4,280.0,21.6,12.6,6.4,0.0,102020.0,0.0
2011-06-01,910.552979,910.552979,901.34198,904.10498,778.517212,904235.0,0.0,10.4,281.0,23.8,14.5,7.3,0.0,103040.0,0.0
2011-06-02,894.432983,897.859985,892.591003,894.432983,770.188904,1163743.0,2.0,7.8,245.0,25.8,17.5,11.2,0.0,103340.0,0.0
2011-06-03,901.802002,901.802002,888.906006,895.354004,770.981812,643141.0,0.0,14.7,336.0,27.0,19.3,12.8,0.0,103050.0,0.0
2011-06-06,894.432983,895.354004,884.299988,892.130005,768.205811,478575.0,8.0,0.2,93.0,19.5,12.4,9.0,0.2,100630.0,0.0
2011-06-07,889.827026,896.736023,884.299988,884.299988,761.463318,684452.0,3.0,8.9,263.0,18.2,14.3,9.0,0.0,100400.0,0.0
2011-06-08,882.458008,886.143005,869.101013,870.482971,749.565613,820541.0,4.0,3.7,180.0,17.9,13.3,8.4,1.8,100600.0,0.0
2011-06-09,871.86499,874.627991,866.338013,870.482971,749.565613,852384.0,5.0,5.9,218.0,15.9,13.7,9.4,0.6,101310.0,0.0
2011-06-10,870.02301,879.695007,864.955994,869.101013,748.375671,993866.0,6.0,4.3,192.0,18.9,11.9,7.9,2.6,101450.0,0.0
2011-06-13,869.562012,878.312988,860.351013,874.16803,752.738831,528933.0,5.0,6.0,221.0,23.0,16.7,11.7,0.0,101130.0,0.0
2011-06-14,887.064026,898.117981,884.760986,892.130005,768.205811,1090551.0,2.0,12.6,314.0,20.2,16.2,9.3,0.0,101830.0,0.0
2011-06-15,892.591003,894.893982,876.01001,879.695007,757.498108,578778.0,7.0,1.2,127.0,17.7,17.1,14.0,7.0,101450.0,0.0
2011-06-16,875.088989,875.549011,848.835999,865.416992,745.20343,817234.0,7.0,1.6,138.0,15.4,14.8,11.8,7.4,101100.0,0.0
2011-06-17,864.955994,874.16803,852.981018,874.16803,752.738831,1332365.0,6.0,0.1,89.0,18.6,12.6,9.7,8.0,100550.0,0.0
2011-06-20,859.429016,872.325012,859.429016,865.877014,745.599487,541327.0,7.0,3.2,172.0,21.5,15.4,9.5,3.0,101160.0,0.0
2011-06-21,866.799011,882.458008,864.034973,881.997009,759.480286,359320.0,5.0,7.0,237.0,18.9,17.8,14.1,0.0,101000.0,0.0
2011-06-22,883.379028,884.299988,878.312988,881.997009,759.480286,294227.0,6.0,3.5,178.0,19.2,15.4,11.8,4.0,100910.0,0.0
2011-06-23,879.695007,892.591003,874.16803,881.075989,758.687195,1281118.0,5.0,6.8,234.0,19.6,15.3,11.3,1.8,101540.0,0.0
2011-06-24,889.367004,897.195984,868.640991,872.786011,751.548767,716588.0,4.0,6.6,230.0,23.9,14.3,9.0,5.2,102240.0,0.0
2011-06-27,861.731995,872.786011,859.429016,863.114014,743.220398,710621.0,2.0,7.9,250.0,20.1,25.0,18.8,0.0,101350.0,0.0
2011-06-28,867.258972,867.719971,850.679016,853.903015,735.288818,1255277.0,7.0,0.1,89.0,20.5,19.0,17.8,7.8,101530.0,0.0
2011-06-29,860.351013,881.997009,856.205017,880.616028,758.291138,1601559.0,3.0,9.7,275.0,20.3,15.4,10.3,0.0,102230.0,0.0
2011-06-30,911.934998,980.099976,907.328979,977.335999,841.575867,5883113.0,4.0,7.6,245.0,20.7,15.0,9.6,0.0,102530.0,0.0
2011-07-01,979.177979,979.177979,944.174988,951.544006,819.366577,1706301.0,3.0,9.7,274.0,22.8,15.3,9.9,0.0,102580.0,0.0
2011-07-04,957.992004,976.414978,957.992004,975.494019,839.989685,777786.0,5.0,6.0,219.0,25.9,19.5,13.4,0.0,101690.0,0.0
2011-07-05,974.572998,988.390015,972.72998,978.257019,842.368835,887781.0,4.0,7.6,243.0,20.8,19.1,12.2,5.2,101170.0,0.0
2011-07-06,981.942017,984.705017,968.125,981.020996,844.749023,465590.0,6.0,7.9,247.0,20.4,16.9,12.9,0.2,100520.0,0.0
2011-07-07,981.942017,992.995972,976.414978,991.153015,853.473511,619797.0,6.0,2.9,164.0,19.8,17.4,14.3,2.6,100330.0,0.0
2011-07-08,996.679993,1003.130005,962.598022,967.203979,832.851257,587588.0,6.0,3.1,167.0,22.1,16.3,12.8,0.2,100450.0,0.0
2011-07-11,961.677002,964.440002,929.437012,933.120972,803.502625,472955.0,2.0,10.9,287.0,19.7,18.4,12.1,0.0,101970.0,0.0
2011-07-12,926.672974,932.200012,899.960022,922.987976,794.777344,1834004.0,6.0,0.6,107.0,18.4,17.4,15.0,0.0,101790.0,0.0
2011-07-13,920.224976,930.357971,920.224976,927.593994,798.743591,406485.0,8.0,1.2,124.0,23.7,15.7,12.9,0.0,101940.0,0.0
2011-07-14,913.315979,923.909973,909.632019,914.697998,787.638855,505980.0,3.0,9.3,264.0,25.3,17.6,11.5,0.0,101870.0,0.0
2011-07-15,905.487,920.685974,903.643982,910.09198,783.672607,366494.0,4.0,9.9,271.0,19.9,18.8,12.2,0.6,101650.0,0.0
2011-07-18,913.315979,913.315979,880.155029,887.523987,764.239502,566828.0,7.0,1.1,120.0,19.4,16.7,13.8,1.8,99730.0,0.0
2011-07-19,899.039001,917.921997,887.984985,917.921997,790.415039,808633.0,7.0,2.2,145.0,18.1,15.3,11.1,21.2,100370.0,0.0
2011-07-20,926.672974,957.070984,926.672974,948.781006,816.987427,1269528.0,7.0,1.3,124.0,19.0,15.5,12.8,0.4,100930.0,0.0
2011-07-21,946.017029,961.059021,926.672974,943.254028,812.228149,767296.0,8.0,0.0,76.0,20.2,16.4,13.7,2.4,101290.0,0.0
2011-07-22,942.333008,979.177979,942.333008,973.651978,838.403748,607899.0,4.0,7.9,239.0,18.9,15.5,10.8,1.8,101650.0,0.0
2011-07-25,967.203979,975.494019,953.385986,961.677002,828.092041,897673.0,3.0,11.2,281.0,20.5,17.5,10.9,0.0,100930.0,0.0
2011-07-26,955.229004,971.809021,949.338989,962.598022,828.885132,699197.0,7.0,0.5,99.0,20.8,17.2,13.9,0.0,101520.0,0.0
2011-07-27,942.333008,944.174988,912.39502,922.987976,809.922424,634017.0,7.0,1.2,118.0,24.5,17.8,14.8,0.0,102060.0,0.0
2011-07-28,918.843018,924.830994,906.867981,921.145996,808.305969,935618.0,5.0,6.7,217.0,21.1,19.5,14.5,0.0,102220.0,0.0
2011-07-29,915.619019,922.067017,902.263,918.382996,805.881409,571760.0,6.0,1.7,129.0,22.6,17.4,13.7,0.0,102330.0,0.0
2011-08-01,929.437012,930.357971,906.867981,913.776978,801.839722,363391.0,4.0,10.8,269.0,28.3,22.5,16.0,0.0,101310.0,0.0
2011-08-02,904.10498,912.39502,880.616028,888.906006,780.01532,648747.0,4.0,5.8,200.0,30.1,23.0,17.6,0.0,101380.0,0.0
2011-08-03,879.695007,892.130005,872.325012,880.616028,772.740906,649748.0,3.0,9.3,248.0,21.8,23.7,17.2,5.2,101420.0,0.0
2011-08-04,893.051025,893.051025,842.848999,846.53302,742.833008,963531.0,6.0,1.0,109.0,25.5,19.1,16.4,6.8,101030.0,0.0
2011-08-05,827.650024,830.413025,792.645996,809.687988,710.501587,1745859.0,4.0,7.7,225.0,20.6,20.0,14.5,0.0,101110.0,0.0
2011-08-08,798.172974,823.505005,764.551025,768.236023,674.127502,685140.0,5.0,7.3,216.0,21.6,16.4,10.9,0.2,100750.0,0.0
2011-08-09,767.315002,783.434998,727.705017,774.684021,679.785583,1502730.0,2.0,9.4,243.0,23.9,16.7,11.7,0.0,102190.0,0.0
2011-08-10,793.567017,797.713013,740.140991,747.51001,655.940369,1364804.0,4.0,7.8,221.0,22.6,17.0,10.1,0.2,102160.0,0.0
2011-08-11,769.156982,775.60498,737.838013,770.999023,676.551941,622403.0,6.0,2.8,143.0,23.4,18.9,15.1,1.0,101110.0,0.0
2011-08-12,778.369019,792.645996,748.892029,791.724976,694.738953,718614.0,7.0,1.3,112.0,22.2,19.6,15.8,0.8,101040.0,0.0
2011-08-15,804.620972,804.620972,789.882996,796.791016,699.18457,403477.0,4.0,7.9,216.0,21.7,16.9,10.8,0.0,101600.0,0.0
2011-08-16,791.265015,801.857971,784.817017,801.857971,703.630676,617561.0,7.0,1.0,102.0,21.1,17.8,13.9,0.0,101610.0,0.0
2011-08-17,769.617981,783.434998,746.127991,779.289978,683.827393,2090969.0,7.0,0.7,93.0,16.6,17.1,13.1,2.0,101710.0,0.0
2011-08-18,765.932983,773.763,736.455994,740.60199,649.878479,765572.0,8.0,0.0,64.0,21.7,14.8,13.0,15.6,101520.0,0.0
2011-08-19,736.916992,740.60199,706.059021,726.783997,637.753357,677102.0,2.0,10.5,243.0,21.6,15.2,8.7,0.0,101870.0,0.0
2011-08-22,721.718018,743.494019,717.572998,727.705017,638.561462,384614.0,2.0,9.0,221.0,15.6,17.2,10.9,1.0,101870.0,0.0
2011-08-23,740.60199,749.35199,730.929993,741.52301,650.686768,666053.0,8.0,0.0,62.0,22.0,14.7,13.7,3.8,101310.0,0.0
2011-08-24,746.588989,769.617981,740.140991,766.393982,672.511047,605495.0,6.0,4.4,157.0,20.6,17.9,13.7,2.4,101320.0,0.0
2011-08-25,770.539001,779.289978,763.630005,773.302002,678.572876,633532.0,7.0,4.0,150.0,17.5,17.3,14.0,11.2,100980.0,0.0
2011-08-26,769.156982,782.513977,762.708984,781.593018,685.848328,457597.0,7.0,0.9,92.0,19.0,15.3,13.0,8.6,100440.0,0.0
2011-08-30,811.98999,828.109985,800.937012,815.213989,715.350525,668992.0,8.0,0.0,58.0,18.5,15.2,13.0,0.0,101720.0,0.0
2011-08-31,817.057007,852.520996,814.754028,847.914978,744.045715,796420.0,7.0,0.1,64.0,21.2,16.1,13.6,0.0,101570.0,0.0
2011-09-01,855.744995,859.060974,834.557983,858.968994,753.745728,693752.0,2.0,8.9,197.0,27.0,16.0,10.8,0.0,101400.0,0.0
2011-09-02,852.059998,852.059998,830.874023,839.164001,736.366638,325903.0,1.0,8.6,192.0,24.1,20.0,12.9,0.0,101090.0,0.0
2011-09-05,824.885986,824.885986,804.161011,806.463013,707.671631,379334.0,5.0,5.6,153.0,18.7,15.5,11.2,1.8,101110.0,0.0
2011-09-06,810.14801,821.202026,786.197998,792.185974,695.143677,674641.0,7.0,0.0,53.0,17.1,16.9,15.0,15.2,100730.0,0.0
2011-09-07,810.14801,819.359985,794.028015,806.924011,708.076111,1036337.0,6.0,1.3,88.0,20.8,14.5,11.9,0.4,101110.0,0.0
2011-09-08,808.765991,821.661987,795.869995,813.833008,714.138794,774425.0,7.0,2.1,101.0,21.5,16.8,12.7,0.8,100900.0,0.0
2011-09-09,814.754028,814.754028,779.289978,790.343018,693.526367,556236.0,7.0,0.0,52.0,22.7,18.6,15.6,0.0,100950.0,0.0
2011-09-12,771.921021,783.89502,767.775024,770.539001,676.148315,514739.0,4.0,6.5,154.0,19.5,18.6,15.5,0.2,100440.0,0.0
2011-09-13,784.356018,785.276978,756.260986,764.551025,670.893799,945656.0,2.0,7.5,163.0,20.0,16.1,12.6,0.0,101220.0,0.0
2011-09-14,759.945984,781.593018,759.484985,780.210999,684.635559,683811.0,1.0,9.9,186.0,20.1,15.0,10.0,0.0,101790.0,0.0
2011-09-15,792.645996,805.08197,786.197998,800.937012,702.822449,488675.0,1.0,9.9,184.0,22.7,14.2,8.2,0.4,102010.0,0.0
2011-09-16,814.29303,816.135986,801.836975,802.317993,704.034302,1609710.0,5.0,5.5,137.0,19.6,17.2,11.7,0.2,101270.0,0.0
2011-09-19,801.857971,801.857971,770.539001,777.90802,682.614624,281455.0,4.0,5.3,131.0,20.2,14.1,8.7,0.0,101330.0,0.0
2011-09-20,770.078003,799.093994,770.078003,794.028015,696.76001,401995.0,8.0,0.7,66.0,18.5,17.0,13.7,1.8,101770.0,0.0
2011-09-21,798.172974,798.633972,780.210999,784.356018,688.272705,297521.0,7.0,3.9,112.0,19.2,15.8,13.0,0.4,101700.0,0.0
2011-09-22,766.854004,768.236023,741.062012,749.35199,657.55658,620879.0,5.0,4.0,112.0,19.0,15.7,12.2,0.0,101950.0,0.0
2011-09-23,759.945984,770.999023,732.310974,770.999023,676.551941,582798.0,2.0,8.8,159.0,20.9,13.7,8.4,0.2,101800.0,0.0
2011-09-26,766.393982,787.119019,751.655029,761.788025,668.469421,471946.0,6.0,1.6,76.0,21.8,19.4,16.1,4.2,102050.0,0.0
2011-09-27,779.289978,779.75,767.775024,776.065979,680.998169,964279.0,3.0,4.5,111.0,25.9,16.8,11.8,0.2,102840.0,0.0
2011-09-28,774.684021,782.973999,758.564026,773.763,678.977356,517930.0,0.0,10.9,168.0,28.1,19.1,12.3,0.0,102630.0,0.0
2011-09-29,763.630005,770.999023,759.023987,765.012024,671.298279,452125.0,0.0,10.8,166.0,28.5,20.4,12.7,0.0,102340.0,0.0
2011-09-30,767.315002,767.315002,734.153992,750.734009,658.769409,1013247.0,0.0,10.6,162.0,28.8,20.5,12.4,0.0,102260.0,0.0
2011-10-03,732.771973,749.812988,724.481018,748.892029,657.153076,382205.0,3.0,8.6,140.0,19.3,20.9,15.2,0.0,101910.0,0.0
2011-10-04,737.377991,768.880981,703.294983,711.585022,624.416138,387646.0,7.0,0.9,58.0,19.8,17.1,14.9,0.2,102030.0,0.0
2011-10-05,729.547974,735.075012,715.731018,724.020996,635.328735,405684.0,8.0,0.4,48.0,15.8,17.5,15.1,4.0,101660.0,0.0
2011-10-06,731.390015,746.588989,722.638977,740.140991,649.473999,818587.0,3.0,6.9,121.0,16.7,13.5,11.2,0.4,101020.0,0.0
2011-10-07,746.588989,767.315002,736.916992,762.247986,668.872864,819770.0,4.0,1.4,63.0,16.7,13.0,9.2,0.0,101820.0,0.0
2011-10-10,765.471985,794.028015,753.497986,784.356018,688.272705,418823.0,7.0,1.0,55.0,20.0,18.2,15.9,0.0,101800.0,0.0
2011-10-11,794.028015,801.396973,780.671021,800.015015,702.01355,343797.0,6.0,2.1,68.0,20.0,17.9,15.7,0.0,101920.0,0.0
2011-10-12,799.554993,815.213989,794.028015,812.450989,712.926025,324150.0,7.0,0.7,49.0,17.9,17.2,14.3,0.0,102100.0,0.0
2011-10-13,812.911987,832.255981,810.14801,826.729004,725.454956,551713.0,6.0,2.0,65.0,16.8,15.7,13.5,0.0,102860.0,0.0
2011-10-14,826.729004,857.586975,825.346985,850.679016,746.47113,390775.0,0.0,9.7,130.0,18.0,12.4,7.9,0.0,103040.0,0.0
2011-10-17,853.903015,860.351013,820.281006,825.807983,724.646729,305877.0,3.0,4.3,84.0,14.0,11.9,6.4,3.4,101690.0,0.0
2011-10-18,813.833008,829.031982,813.833008,820.281006,719.796875,384653.0,4.0,8.4,114.0,13.7,10.8,7.5,0.0,101050.0,0.0
2011-10-19,823.965027,838.242981,815.213989,815.213989,715.350525,423516.0,1.0,6.4,98.0,12.8,8.9,4.0,0.2,101850.0,0.0
2011-10-20,820.281006,820.741028,784.817017,784.817017,688.677368,641534.0,2.0,7.3,103.0,15.6,7.8,2.7,0.2,102730.0,0.0
2011-10-21,792.645996,813.372009,786.658997,812.450989,712.926025,513072.0,6.0,4.7,82.0,14.7,10.2,4.7,0.0,102410.0,0.0
2011-10-24,823.505005,835.940002,809.687988,830.874023,729.092346,430747.0,4.0,4.0,73.0,17.1,15.0,11.5,1.4,99570.0,0.0
2011-10-25,832.716003,839.164001,829.031982,835.018982,732.729553,260249.0,4.0,5.0,80.0,12.7,14.1,11.0,2.4,99620.0,0.0
2011-10-26,826.729004,851.599976,826.729004,844.22998,740.812195,417641.0,6.0,3.1,64.0,13.7,10.1,7.5,2.0,100450.0,0.0
2011-10-27,864.955994,870.02301,839.625,840.085022,737.174988,589598.0,8.0,0.0,25.0,16.2,11.6,9.4,2.2,100750.0,0.0
2011-10-28,845.612,848.375977,829.492004,840.085022,737.174988,397152.0,4.0,8.2,97.0,17.1,12.5,8.8,0.0,102140.0,0.0
2011-10-31,828.109985,835.940002,823.044006,829.031982,727.475952,523759.0,7.0,0.1,27.0,16.1,15.9,14.8,1.0,101300.0,0.0
2011-11-01,817.978027,817.978027,777.447021,785.737976,689.485413,549254.0,4.0,2.9,56.0,16.4,13.7,11.3,0.2,100940.0,0.0
2011-11-02,794.028015,808.765991,781.593018,792.185974,695.143677,429876.0,4.0,2.7,54.0,18.0,11.6,6.8,1.0,100450.0,0.0
2011-11-03,782.973999,811.98999,780.671021,809.687988,710.501587,387578.0,8.0,0.0,22.0,16.5,14.9,11.8,18.4,99310.0,0.0
2011-11-04,816.596008,817.978027,801.857971,804.161011,705.651489,271752.0,6.0,1.7,44.0,14.3,14.2,11.9,1.6,99540.0,0.0
2011-11-07,803.700012,835.018982,787.119019,826.268005,725.050415,399827.0,8.0,0.0,21.0,11.3,11.4,9.6,0.4,102110.0,0.0
2011-11-08,829.031982,846.53302,822.122986,839.164001,736.366638,368369.0,8.0,0.0,20.0,15.9,10.6,9.8,1.0,101460.0,0.0
2011-11-09,840.085022,852.981018,785.276978,787.119019,690.697205,882581.0,7.0,1.1,35.0,14.7,12.6,9.3,0.0,101540.0,0.0
2011-11-10,782.513977,802.317993,771.63501,779.75,684.230835,632619.0,5.0,0.7,31.0,12.8,12.0,9.3,0.2,101730.0,0.0
2011-11-11,787.580017,806.924011,781.593018,801.857971,703.630676,336683.0,6.0,0.0,19.0,16.6,9.9,6.9,1.4,101590.0,0.0
2011-11-14,791.265015,807.437012,786.197998,795.409973,697.972595,268367.0,8.0,0.0,18.0,12.4,9.1,8.1,0.0,102330.0,0.0
2011-11-15,777.447021,777.447021,750.734009,764.551025,670.893799,939951.0,4.0,5.9,64.0,11.4,9.3,6.1,0.0,101850.0,0.0
2011-11-16,777.447021,785.10199,761.327026,769.156982,674.935608,700154.0,8.0,0.0,18.0,14.9,7.9,4.3,0.0,101740.0,0.0
2011-11-17,775.60498,775.60498,734.854004,753.497986,661.194763,568980.0,4.0,3.1,46.0,15.2,10.0,5.0,0.0,101820.0,0.0
2011-11-18,760.406006,760.406006,747.142029,749.812988,657.961182,833958.0,4.0,2.2,39.0,13.5,11.9,8.5,0.2,101780.0,0.0
2011-11-21,762.247986,762.247986,726.323975,726.783997,637.753357,601764.0,7.0,0.2,20.0,13.0,8.0,4.4,0.4,101500.0,0.0
2011-11-22,735.995972,741.244995,734.18103,727.244995,638.157837,548402.0,7.0,0.0,16.0,10.9,10.6,8.2,1.8,101850.0,0.0
2011-11-23,726.783997,738.299011,721.929993,725.862976,636.945129,602166.0,7.0,2.0,35.0,13.5,6.8,2.6,0.2,102720.0,0.0
2011-11-24,714.809021,740.60199,714.809021,736.916992,646.644958,349446.0,3.0,2.0,35.0,12.5,8.6,3.7,0.2,102710.0,0.0
2011-11-25,731.390015,743.36499,731.390015,743.36499,652.30304,335859.0,3.0,5.0,52.0,14.0,11.0,9.5,0.0,102450.0,0.0
2011-11-28,752.575989,775.14502,748.778992,769.156982,674.935608,297414.0,5.0,0.0,15.0,13.9,6.7,0.2,0.0,102270.0,0.0
2011-11-29,771.921021,775.14502,752.575989,768.697021,674.532043,472510.0,6.0,0.0,15.0,12.8,8.6,3.3,0.4,100960.0,0.0
2011-11-30,757.643005,795.409973,757.643005,792.645996,695.547241,755623.0,4.0,3.7,42.0,11.0,9.2,5.5,1.2,101920.0,0.0
2011-12-01,800.015015,804.161011,778.828979,785.276978,689.080872,533336.0,7.0,0.7,22.0,11.4,9.5,8.0,5.0,100710.0,0.0
2011-12-02,790.804016,802.778992,775.14502,783.89502,687.868164,624305.0,3.0,4.1,41.0,11.9,6.8,2.1,0.8,101220.0,0.0
2011-12-05,794.028015,795.409973,785.737976,786.658997,690.293579,700825.0,1.0,3.1,35.0,9.0,4.8,1.9,0.0,100610.0,0.0
2011-12-06,783.89502,798.633972,778.369019,792.185974,695.143677,724986.0,2.0,0.7,21.0,9.8,5.7,2.4,0.0,100740.0,0.0
2011-12-07,792.185974,797.713013,759.945984,767.315002,681.317627,651634.0,2.0,6.0,48.0,13.2,6.8,3.8,0.0,100890.0,0.0
2011-12-08,773.302002,777.447021,752.575989,753.958008,669.457581,424479.0,7.0,0.0,13.0,8.2,8.0,2.7,1.0,101070.0,0.0
2011-12-09,745.20697,762.247986,744.286011,755.340027,670.684631,602645.0,1.0,4.8,42.0,6.6,5.9,3.5,0.0,101070.0,0.0
2011-12-12,746.127991,746.127991,716.190979,718.494019,637.968384,578727.0,3.0,5.4,44.0,8.4,7.4,2.4,16.6,100240.0,0.0
2011-12-13,718.955017,723.099976,706.97998,708.361023,628.970947,1029047.0,5.0,4.7,41.0,6.7,6.3,4.2,0.0,99010.0,0.0
2011-12-14,706.518982,717.112,696.846985,696.846985,618.747498,911003.0,5.0,2.6,31.0,8.4,5.2,3.6,0.6,99440.0,0.0
2011-12-15,699.611023,716.190979,691.781006,713.427979,633.470154,827265.0,4.0,3.3,34.0,5.0,5.8,3.2,8.4,99670.0,0.0
2011-12-16,716.651978,726.323975,707.901001,714.809021,634.696411,672005.0,7.0,2.2,29.0,6.1,3.2,1.4,1.0,98850.0,0.0
2011-12-19,714.809021,722.179016,710.664001,715.731018,635.514954,371029.0,7.0,0.0,12.0,9.2,2.7,-2.0,4.8,101440.0,0.0
2011-12-20,715.731018,730.007996,711.909973,727.705017,646.147034,269384.0,5.0,3.1,33.0,13.1,5.7,2.1,1.8,101540.0,0.0
2011-12-21,735.075012,737.377991,712.507019,718.955017,638.377563,410380.0,8.0,0.1,14.0,12.6,9.5,5.8,0.0,101800.0,0.0
